id,name,property_type,accommodates,review_scores_rating
804246,HUGE; PRIVATE; SUNLIT ROOM IN DOWNTOWN NYC LOFT!,Apartment,2,96
826677,Modern Studio; New Chelsea Building,Apartment,2,97
804388,Cute Studio Apt in a Mansion (1882),Apartment,1,100
804815,Washington Heights homestay,Apartment,2,98
804911,Sunny apartment in Carroll Gardens,Apartment,2,90
826685,Super Clean Private Room in Dreamy Bedstuy Apt.,Apartment,2,100
805028,BOERUM HILL; Entire Home - Loft,Loft,4,93
827719,Experience Brooklyn like a True Brooklynite,Apartment,2,98
828130,Brooklyn Apt next to Prospect Park,Apartment,2,94
805218,Private Room in Converted Loft,Loft,2,98
828218,Great Little Room - Renovated Apt,Apartment,1,96
828553,Location AND Space in the city!!,Apartment,2,94
805312,Stylish Park-View Apt with King Bed,Apartment,2,93
805793,Charming Astoria-NYC Studio Sublet,Apartment,1,
828685,Cute Room in Artist-Designers' Flat,Apartment,2,89
806038,Home Sweet Room-SAPPHIRE-Queens NYC,House,2,87
806040,Home Sweet Room-EMERALD-Queens NYC!,Apartment,2,86
828796,Large 2BR Apt in Brownstone,Apartment,4,95
829083,Steps From Art; Shopping and Eats,Apartment,4,96
829935,Charming Backyard Apt in Townhouse,House,3,85
807535,Spacious Private Room Williamsburg,Apartment,1,100
807882,Apt in Heart of Williamsburg,Apartment,2,100
808139,Fabulous Garden Apartment in Harlem,Apartment,6,100
830840,Private Bedroom in a Studio,Apartment,1,70
808313,Sunny East Village studio apartment,Apartment,2,100
830949,DESIGNER LOFT W PRIVATE ROOFTOP and PANORAMIC VIEWS,Loft,2,97
808476,Great Space - Private Room ,Apartment,2,100
808618,Spacious and Sunny in Scenic Kw Gdns,Apartment,2,91
831911,Entire apt close to Lincoln Center ,Apartment,2,87
808697,Fabulous Apt on Seventh Avenue,Apartment,4,96
832096,Awesome studio in Bushwick!!!,Apartment,2,94
832157,Seeking tenant for January 2013,Apartment,1,
832596,Spacious 1 BR Near the Water UES,Apartment,3,
808705,ONE BED- LUXURY @ COLUMBUS CIRCLE!,Apartment,3,98
808774,Chic 1 bd apt in Prime Williamsburg,Apartment,2,89
832772,SUNNY; QUIET 1 BDRM; WEST 70'S-LINCOLN CENTER,Apartment,3,91
833519,Large Bedroom for 2 brickwall,Apartment,2,53
808836,Luxury duplex apt in Williamsburg,Loft,4,98
834088,Charming Private room in Greenpoint,Apartment,1,93
808851,Comfortable Room in UES - NYC ,Apartment,2,99
834190,Manhattan Lux Loft.Like.Love.Lots.Look !,Loft,5,99
810346,Beautiful Apartment; Great Location,Apartment,2,97
810681,City View From Brooklyn– 2Bd+2Bth,Apartment,5,90
810830,Great room with private bathroomn,Guest suite,1,89
834968,3br w- Private Roof Steps to Subway,Apartment,6,
811129,Amazing NYC Room Dec 19- Jan 7-2017,Apartment,1,100
811198,Downtown Manhattan Luxury 1 Bedroom,Apartment,3,100
811238,Warm and Beautiful Harlem Apartment,Apartment,4,94
811299,Radiant Cobble Hill - 1 bedroom,Apartment,2,96
836578,Airy+Sunny 1bdrm- Steps to HighLine,Apartment,2,85
811347,West Village 1-BR Gem - Great Price,Apartment,3,94
836720,Brand New Bay House ,House,6,99
836952,Sun drenched West Village Apartment,Apartment,2,100
811950,NYC Great Room-NYC,Apartment,1,100
837256,UES APT- NEAR CENTRAL PARK; MUSEUMS,Apartment,2,
837282,Spacious Loft in heart of Tribeca,Apartment,4,100
812462,SMALL COMFY ROOM,House,1,94
812467,Vintage Chic Haven in Kensington; Brooklyn,Apartment,2,97
812671,CSS (Central-Sunny-Spacious) 1 BR in Park Slope,Apartment,5,99
812938,Shabby Chic Modern Chelsea Studio,Apartment,4,98
837430,Ground Floor Studio With Backyard,Apartment,2,85
837503,❤️Feel@HOME Brooklyn Clinton Hill ❤️,Apartment,2,93
813225,Cozy Bedroom in Brooklyn Townhouse; Best Location,Townhouse,2,96
837958,Comfortable beautiful 1915 Home..!,Apartment,1,88
813554,Historic Park Slope Gem - 1br,Apartment,2,99
838070,Brooklyn Apt: 1 Bedroom w-Garden,Apartment,4,83
838586,***HOT SPOT*** 2 blocks to L Train,Apartment,5,95
838677,1 Bedroom Apartment in Ditmas Park,Apartment,2,100
813793,Fully Private Bedroom in East Village-LES!,Apartment,2,93
838974,comfy artsy cottage garden studio,Apartment,2,100
839058,Midtown Lux Manhattan by 5th Ave,Apartment,4,100
814911,TASTEFUL DESIGN + SPACE FOREVER,Apartment,1,
839276,West Village Gem* With Fire Place,Apartment,2,95
815465,Central Park North Guest House,Apartment,4,95
816503,Sexy Studio !!!!,Apartment,2,84
839336,AMAZING 1 BR- TIME SQUARE-SLEEPS 4,Apartment,4,92
816637,Big apartment with top view! 1 block from subway.,Apartment,4,90
839539,Awesome; Unique EAST VILLAGE LOFT!!,Apartment,1,
816673,Very Cool Entire Apartment | BUSHWICK,Apartment,3,87
840103,Charming; huge BR; nr Prospect Park,Apartment,2,90
816888,Whole Manhattan Apartment,Apartment,2,97
840516,Designer's Haven; 2-Bedroom; East Village,Apartment,5,96
817113,large spaciousbrownstone house,House,3,88
840594,Huge beautiful one bed West Village,Apartment,3,83
818030,1BR Clinton HIll-Fort Greene Beauty,Apartment,3,94
818084,Gorgeous sunny prime SoHo 1BR Apt.,Apartment,4,98
818114,New studio APT with marble floors!,Apartment,2,93
840731,Historic East Village Brownstone,House,4,97
818314,Cozy room in beautiful apartment !,Apartment,1,
840794,Big one bedroom located in Brooklyn,Apartment,3,95
818325,A Pied-à-Terre in Midtown Manhattan,Apartment,2,95
841075,Spacious and Clean Brooklyn Flat,Apartment,4,98
818337,Newly Reno Room with Private Bath^,House,2,92
841211,Spacious Centrally Located Apt!!!,Apartment,2,94
818451,Lovely studio upper east side !,Apartment,2,90
818481,MANHATTAN BEAUTIFUL PIANO ROOM,Apartment,2,88
818518,MANHATTAN BEAUTIFUL FIRESCAPE ROOM,Apartment,2,92
841292,BIG room in fun loft – heart of NYC,Apartment,2,91
819206,Cute shared studio apartment,Apartment,2,92
819228,MANHATTAN CONVENIENT 2 CLOSET ROOM,Apartment,2,90
841484,cozy charming apt - Lower East Side,Apartment,4,90
819270,Williamsburg Apt -Amazing Location!,Apartment,2,100
842167,1 BDR in Heart of Lower East side,Apartment,2,98
819419,Entire Private; Spacious 1-BR in Ft. Greene,Apartment,5,87
842176,Cozy Room in Williamsburg Loft Apt,Apartment,2,96
819893,MANHATTAN CONVENIENT NICE ROOM IN NYC,Apartment,1,90
819956,Home away from home;clean and cozy.,House,2,94
820146,Artist LOFT,Loft,4,98
842462,Sunny West Village 1BR,Apartment,4,90
820710,1 large bedroom w-private bath,Apartment,2,93
820801,Sunny 2BD; 2 balconies,Apartment,4,100
842494,Charming Studio Near Central Park!,Apartment,2,80
820946,CharmandQuiet in Hip Greenpt Brooklyn,Apartment,4,87
820953,Entire Apt Yours! (7 Night Minimum),Apartment,2,94
842973,Great 1 bedroom- awesome location,Apartment,2,92
821135,Bright Loft One Stop from Soho,Loft,5,98
843003,Modern 2 Bedroom Balcony Apartment,Apartment,6,97
822016,Private bedroom in beautiful; modern Brooklyn apt,Apartment,2,98
843036,Beautiful apt uptown Manhattan,Apartment,1,88
822297,2bdrm Lxury Apt Clinton Hill Bklyn,Apartment,4,
843491,Clean 1 bedroom with private bath :),House,2,97
843499,Large sunny room 10 min to Midtown!,Apartment,2,65
843524,A Little Palace in Brooklyn for Shoots and Events,Loft,6,98
823245,Cheap; Central and Cozy In Manhattan,Apartment,1,
843740,New City View Studio - Williamsburg,Apartment,2,98
843943,Fifteen minutes to Times Square!,Apartment,1,100
823520,ON HIGHLINE! Private room and bath,Apartment,2,99
844319,XL 90m2 2BR Victorian area;sleeps 7,Condominium,7,91
823618,Large;sunny private room in Harlem,Apartment,2,94
845362,Perfect 750 SF W. Village 1 Bedroom,Apartment,4,
845514,Private Room Upper East Manhattan,Apartment,2,85
823631,Bright; cozy private room in Harlem,Apartment,2,94
845517,Queen-sized Room Avail in Huge 2 bdrm-2bth loft.,Apartment,2,100
846190,Modern condo close to Prospect park,Apartment,4,97
823880,Clean Private Bedroom on Manhattan,Apartment,2,96
824163,Sunny Convienent Bushwick Room,Apartment,1,92
824421,Central Williamsburg Fab Large Room,Apartment,1,97
846275,BEST LOWER EAST SIDE- EAST VILLAGE APT; SLEEPS 4;,Apartment,4,91
825193,Park Slope Apartment ,Condominium,2,98
846457,Beatiful Studio in williamsburg,Apartment,2,95
846549,New York City Dream Apartment,Apartment,2,90
825486,1 BEDROOM APARTMENT IN UPPER EAST,Apartment,4,83
846655,Last minute - best price!,Apartment,2,93
846829,Private room in the lower east side,Apartment,2,77
846854,Large Garden Duplex on Park block,Apartment,7,99
825545,Clean cozy room central historic gay best area,Apartment,2,95
825550,Luxury Flat in Historic Brkyln Brownstone,Apartment,3,93
846857,Charming West Village Studio,Apartment,1,95
826075,Beautiful Room - Amazing Apartment!,Apartment,1,95
846871,Cozy 1 BR near Central Park; AMNH; The MET and More,Apartment,2,94
826307,Near Manhatten; NEW Empire Outlets; park!,House,2,96
826603,Brooklyn Brownstone; women only.,Apartment,2,98
847591,Brooklyn Apartment,Apartment,2,97
849703,Convenient; Renovated 2 Bedroom,Apartment,4,94
847648,Charming Apt in Historic Sugar Hill; Harlem,Apartment,2,98
850097,Beautiful 1BD in the West Village,Apartment,3,97
848087,Great light-filled 1BR in Brooklyn,Apartment,2,91
850148,1 ROOM IN AMAZING TRENDY NYC LOFT,Loft,1,95
848170,Gorgeous 1BR near Prospect Park,Apartment,4,95
850338,Authentic Luxury Designed Loft,Loft,6,96
850435,Sunny Loft in Brooklyn next to Bedford L,Loft,2,
848174,1BR East Village Apt - Entire Apt.,Apartment,2,
848220,LUXURY APT w PRIVATE GARDEN NYC UES,Apartment,3,95
848227,1 Br- Harlem-Morningside.FURNISHED,Bed and breakfast,1,
850517,3 Bedroom Duplex- 2 Baths and 2 LR,House,8,89
848707,Bright Room in Queens; Shared bath%,House,2,90
850712,Cute Studio Greenwich Village NYC,Apartment,2,90
848718,Spacious and Comfy by Prospect Park,House,2,96
850943,AMAZING TRENDY NYC LOFT,Loft,2,91
848722,★Comfy; Convenient private room★ Amazing location!,Guest suite,2,92
851130,Nice Furnished Short Term in NY,Apartment,1,96
848853,Upper Manhattan--Harlem Classic,Apartment,2,96
851241,Sunny and spacious room in Brooklyn,Apartment,2,96
849409,Spacious garden appartment brooklyn,Apartment,6,86
851772,CHIC 1 BEDROOM IN MANHATTAN (UES),Apartment,2,97
849495,HOTEL Luxury STUDIO Central Park_SH,Serviced apartment,2,70
849567,Large 1BR in Manhattan,Apartment,4,100
851784,Designer's spacious Manhattan apt.,Apartment,4,92
849603,Spacious Crown Heights Apartment,Apartment,2,88
852118,Spacious 3 Bedroom Prospect Brooklyn near subway,Apartment,6,88
852121,Large 1bdrm in Historic Harlem,Apartment,4,100
883306,1  Bedroom in Clinton Hill Share,Apartment,2,90
883423,Clean space in Carroll Gardens,Townhouse,2,94
852632,Gowanis Urban Oasis,Apartment,1,99
883480,Beautiful; large; Morningside apt,Apartment,2,97
852949,INCREDIBLY LOCATED VILLAGE APT.!,Apartment,2,97
853142,A Happy Place,Apartment,2,98
883517,3 Bedroom Upper West Side Gem,Apartment,6,96
883919,Beautiful 1Bed! Near 34st Macy's!!,Apartment,2,82
853438,2 Bedroom Loft Ceilings,Apartment,5,96
886808,Free Metrocard*; Safe and Affordable,House,1,97
853900,Immaculate brand new one bedroom ,Apartment,2,
886833,Private Suite; Free Metrocard*,Guest suite,3,94
854033,1 BR in large full floor apartment,Apartment,2,95
854037,Spacious Bedroom+Empire State view,Apartment,2,90
854182,Spacious Apartment with PATIO!!,Apartment,5,80
887129,Comfortable and Large Duplex with Private Terrace,Apartment,2,97
887292,2 Bedroom Bushwick Apartment,Apartment,6,88
854253,Great Lrg Apt next to Park-Subway,Apartment,2,60
888583,Gorgeous Greenpoint Railroad,Apartment,2,97
888905,Sunny bedroom; next to subway and Central Park,Apartment,2,93
854396,HIP BUSHWICK BK MORGANTOWN W Views,Apartment,4,84
890794,Cozy- bedroom in Jackson Heights!,Apartment,2,
854521,Room; Central Location; Priv. Entry,Apartment,1,93
855206,Bedroom with Private Bath and Roof,Apartment,2,90
855462,1BR in Charming Downtown Apt,Apartment,2,99
890855,Sun-Drenched Studio in Clinton Hill,Apartment,2,93
891117,Private Bedroom Manhattan ♥♥♥♥♥,Apartment,2,88
855542,Large Furnished Bedroom,Apartment,2,
892463,Ideal Location + Shower In Kitchen!,Apartment,2,98
892704,Enjoy Brownstone Brooklyn!,Apartment,4,90
855549,Have the 1st floor of a two floor duplex;,Apartment,1,94
855573,Beautiful Studio in Manhattan near Central Park,Apartment,3,80
893413,Magnificent Townhouse; Once a Synagogue,Townhouse,10,97
855919,Lovely Apt. in the heart of Harlem,Apartment,4,95
856440,YOUR OWN PLACE WITH VIEWS OF CENTRAL PARK,Apartment,2,93
856918,Large Room in Garden Duplex  ,Apartment,3,90
893556,Best Deal in Hells Kitchen-Midtown!,Apartment,1,92
857696,PRIVATE LARGE-MODERN-CLEAN master bedroom,House,1,
858223,Entire flat west village,Loft,2,92
858695,Very Large Private Room on quiet st,Apartment,3,92
859023,Charming Artist's Home in Brooklyn,Apartment,5,89
893853,Best Location btwn Un Sq- Chelsea,Apartment,2,98
859596,1 room with good light  in Upper East Side apt,Apartment,2,92
894015,Boldera: Your Home Away From Home,Apartment,6,95
860163,Manhattan Studio Apartment: 2 Adults $125,Bed and breakfast,2,95
860401,Lovely 2 Bed Garden Apt Fort Greene,Apartment,4,95
860827,carriage house apartment,Apartment,4,95
894063,Penthouse patio;city view;BIG bed,Apartment,2,95
861325,Modern UWS Apt Near Central Pk,Apartment,1,97
894093,Cozy room;only 2 blocks from subway;10min to City!,Apartment,2,93
862638,West Village- PERFECT; Central and Quiet-1 Bedroom,Apartment,2,97
895368,Large 2 bedroom apt in Manhattan,Apartment,3,
895386,THE BEST: Apt in Manhattan-Harlem-Private RoomS!!,Apartment,7,95
898534,Light and Airy; Prime Williamsburg,Apartment,3,89
898669,Hip Modern West Village Apartment,Apartment,3,93
862890,Private bedroom w- king size bed + pvt bathroom,Apartment,2,100
898861,Private One Bedroom Suite; 45 min from City,Apartment,3,98
900383,Brooklyn-Bedstuy-1 bedroom,Apartment,4,92
900503,Stylish 1897 garden duplex oasis!,Apartment,2,
901664,Furnished 1 bedroom (Hells Kitchen),Apartment,2,92
901934,Amazing Williamsburg Apt Share!,Apartment,1,100
902482,Modern E. Village 2BR w-Roof Deck,Apartment,4,94
903906,charming house on family block,House,6,100
903947,Beautiful Bedroom Manhattan ♥♥♥♥♥,Apartment,2,88
863209,Warm and Inviting Apartment (Private),Apartment,2,93
904060,Beautiful Modern apt in Brooklyn,Apartment,3,95
904470,Big Lovely Chelsea Studio! Sleeps 5,Apartment,5,89
905314,Wlk 2 Columbia Duplex Penthouse by metro and C Park,Apartment,1,83
905425,PAINTERS PARADISE - GREENPOINT,Loft,2,97
863225,GuestRoom w-Bath~15 Min to Midtown,Apartment,2,97
905694,Huge Sun-Drenched W. Village w- Balcony,Condominium,2,100
864790,PEACEFUL SHARE BY CENTRAL PARK,Apartment,1,97
905947,CHIC ROOM IN BROOKLYN BROWNSTONE,House,1,93
864981,Cozy Room in Charming Brownstone,Apartment,1,99
865355,Spacious and Comfortable Room!,Apartment,2,86
866890,Budget-diamond in heart of Harlem,Apartment,1,96
906038,Central Pk West-Convenient 1 BR,Apartment,2,94
867020,Nice quiet room on a backyard,Apartment,1,96
867069,Private Garden Apt on Eastern Pkwy,Apartment,4,93
906058,Columbia area room pvt bath and entry,Apartment,2,97
867717,A Bright; Fun; Artist Conservatory,Apartment,4,
867721,Comfortable Modern Room in Bed-Stuy,Apartment,2,93
906829,Studio apartment in Bensonhurst ,House,2,
867749,Sunny 2 bedroom in Prospect heights + terrace,Condominium,4,100
906988,Bed Stuy Garden Floor Apt,Apartment,4,
867769,Full Bedroom in Bed-Stuy,Apartment,2,93
907966,1 rm @ 3BR artist loft williamsburg,Loft,2,95
868548,Friendly and fun w- private terrace,Apartment,2,90
868874,Modern townhouse duplex Brooklyn -Prospect Heights,House,7,98
908046,1150$furnished room with a balcony,Apartment,2,
869522,Private room-Upper Manhattan,Apartment,1,90
869615,Welcome to the LES!,Apartment,2,89
870119,Beautiful 2bdrm Bklyn duplex w-deck + backyard,Townhouse,5,90
908640,Lovely 1 bedroom in Gramercy area,Apartment,3,95
908923,Charming East Village Studio,Apartment,2,60
870727,Gorgeous huge loft in Bushwick,Loft,3,95
871076,LARGE 2 BR w-Dining Room; Balcony; Echo,Apartment,4,92
909859,charming luxurious house; NY; Brooklyn,House,8,100
872035,furnished bedroom 1150$ a month,Apartment,2,
872069,Williamsburg One Bedroom,Apartment,2,82
910730,Private 1br Apartment in Williamsburg!,Apartment,3,93
872210,Quiet 1BR Heart of the East Village,Apartment,1,
911092,Avenue A Apartment,Apartment,4,91
872314,2 Beds Option + Roof Deck; Sunshine Bushwick,Apartment,2,98
911191,Park Front Apartment; Easy Access to Manhattan,Apartment,2,93
873465,Cute and Comfortable One Bedroom,Apartment,3,89
912376,Room in cool Bushwick loft!,Loft,2,60
873701,Chic; quiet 1BR with patio (steps from the subway),Apartment,4,95
913816,Gorgeous Waterfront Luxury Apt!,Apartment,6,97
873721,Sunny; large room near Central Park,Apartment,2,96
914594,Perfect for NYC stay! COZY STUDIO w- WASHER-DRYER,Apartment,2,96
874683,Spacious Bushwick Duplex Apartment,Loft,1,94
915020,Garden Apartment in Park Slope,Guest suite,3,97
874706,Fully Updated Modern 1 Bedroom Apartment,Apartment,3,94
916311,Rooms in Spacious East Village Apt.,Apartment,3,100
918049,Union Sq European Serene apt,Apartment,2,94
875036,The Stylish Boutique W.Village Apt,Apartment,2,95
875189,Very nice studio in West Village,Apartment,1,96
919491,Park Slope Private Bed+Livingroom!,Apartment,4,94
875362,Elegant 3 Bedroom in Brooklyn-2 bathroom,Apartment,10,92
919830,1br in a 2br apartment in Chelsea (23-7),Apartment,2,95
875460,Designer apartment near Central Park and the subway,Apartment,2,95
876355,Large 1BR Columbia University,Apartment,2,100
919978,2bdrm + Patio-BackYard-Time Square-1st Floor,Apartment,6,90
876565,Spacious Comfy Bedroom in Bed-Stuy,Apartment,2,90
877135,Williamsburg 1br APT,Apartment,2,94
919990,2 Bedroom Apt in Caroll Gardens,Apartment,4,100
920930,Backyard BBQ in Brooklyn Brownstone,Apartment,4,83
921441,Artsy Bedroom-Office in WaHi,Apartment,2,97
921585,Cosmopolitan Brownstone Sanctuary,House,8,93
